Date,Close,High,Low,Open,Volume
,BMRI.JK,BMRI.JK,BMRI.JK,BMRI.JK,BMRI.JK
2023-05-25,4384.61279296875,4384.61279296875,4278.704271399457,4278.704271399457,76424100
2023-05-26,4342.2490234375,4405.794131097561,4321.067320884146,4384.612428544207,42313700
2023-05-29,4363.431640625,4384.613347618325,4321.068226638349,4384.613347618325,60646900
2023-05-30,4363.431640625,4405.79505461165,4321.068226638349,4321.068226638349,49086100
2023-05-31,4278.70458984375,4405.794825185643,4278.70458984375,4384.613119295328,393735900
2023-06-05,4299.88623046875,4363.431347175185,4299.88623046875,4321.067936037562,149191300
2023-06-06,4278.70458984375,4321.068001624381,4193.977766282487,4278.70458984375,244590500
2023-06-07,4257.5224609375,4299.885868509017,4236.340757151742,4236.340757151742,130408700
2023-06-08,4257.5224609375,4299.885868509017,4236.340757151742,4236.340757151742,173484200
2023-06-09,4342.2490234375,4342.2490234375,4236.340510670732,4257.522213224085,150849200
2023-06-12,4321.0673828125,4342.249085669424,4278.703977098652,4321.0673828125,91080300
2023-06-13,4321.0673828125,4384.612491383272,4278.703977098652,4321.0673828125,143804700
2023-06-14,4278.70458984375,4363.431413405013,4278.70458984375,4342.249707514697,96670300
2023-06-15,4342.2490234375,4363.430725990854,4278.703915777439,4278.703915777439,94097900
2023-06-16,4363.431640625,4363.431640625,4299.886519645024,4342.249933631674,103942500
2023-06-19,4342.2490234375,4363.430725990854,4321.067320884146,4321.067320884146,36211300
2023-06-20,4321.0673828125,4342.249085669424,4278.703977098652,4321.0673828125,44316800
2023-06-21,4321.0673828125,4321.0673828125,4278.703977098652,4278.703977098652,58061600
2023-06-22,4299.88623046875,4363.431347175185,4299.88623046875,4321.067936037562,60457300
2023-06-23,4299.88623046875,4342.249641606373,4278.704524899938,4299.88623046875,47276900
2023-06-26,4342.2490234375,4384.612428544207,4299.885618330793,4321.067320884146,74263700
2023-06-27,4405.79443359375,4448.157841609075,4363.431025578426,4384.612729586088,101592900
2023-07-03,4532.88525390625,4532.88525390625,4342.24989276066,4342.24989276066,227354700
2023-07-04,4448.158203125,4575.2484375,4426.976497395834,4575.2484375,119841200
2023-07-05,4469.33984375,4511.7032545912325,4448.158138329384,4490.521549170617,78430000
2023-07-06,4490.52099609375,4532.884401717276,4448.157590470224,4490.52099609375,90981000
2023-07-07,4363.431640625,4490.5218825849515,4363.431640625,4469.340175591626,128515100
2023-07-10,4384.61279296875,4426.976201596467,4363.431088654891,4384.61279296875,82685700
2023-07-11,4469.33984375,4490.521549170617,4384.613022067536,4405.794727488152,100578900
2023-07-12,4490.52099609375,4554.066104529039,4448.157590470224,4490.52099609375,123947700
2023-07-13,4532.88525390625,4554.066960700205,4469.340133524386,4554.066960700205,101281200
2023-07-14,4575.248046875,4596.429750795718,4532.884639033565,4575.248046875,122343600
2023-07-17,4554.06640625,4638.793223110465,4554.06640625,4596.429814680232,99897600
2023-07-18,4532.88525390625,4596.430374288113,4490.521840318341,4554.066960700205,65073800
2023-07-20,4681.15673828125,4702.338442979355,4575.248214790724,4575.248214790724,132054000
2023-07-21,4702.3388671875,4723.5205737964525,4617.612040751689,4702.3388671875,111275700
2023-07-24,4659.97509765625,4765.883622602983,4659.97509765625,4702.338507634943,54865000
2023-07-25,4702.3388671875,4723.5205737964525,4659.975453969594,4702.3388671875,65237300
2023-07-26,4723.52001953125,4744.701723654708,4681.156611284333,4702.338315407791,88526700
2023-07-27,4765.88330078125,4829.428411458333,4723.519893663195,4723.519893663195,86556200
2023-07-28,4829.4287109375,4850.6104158100325,4765.883596319901,4765.883596319901,121968500
2023-07-31,4850.6103515625,4914.155465338428,4765.883533194597,4914.155465338428,189375700
2023-08-01,4787.0654296875,4850.610546010786,4744.70201880531,4787.0654296875,114702500
2023-08-02,4829.4287109375,4871.792120682566,4744.701891447368,4765.883596319901,133546200
2023-08-03,4914.1552734375,4935.336977202317,4829.428458378233,4850.61016214305,68587500
2023-08-04,4892.9736328125,4935.337040888799,4871.791928774351,4914.155336850649,47144200
2023-08-07,4977.70068359375,5020.064093666888,4935.337273520611,4956.518978557181,104342100
2023-08-08,4998.88232421875,5041.245733746027,4977.700619455111,4998.88232421875,66473200
2023-08-09,4998.88232421875,5041.245733746027,4956.518914691472,4998.88232421875,64495400
2023-08-10,5062.42724609375,5083.608950052301,4998.882134218096,5020.063838176648,78859600
2023-08-11,5020.06396484375,5104.790782815796,4998.882260350738,5062.4273738297725,46568600
2023-08-14,5041.24560546875,5041.24560546875,4914.155380120798,5020.0639012440915,86460500
2023-08-15,4914.1552734375,5020.063792261584,4914.1552734375,4998.882088496767,116815700
2023-08-16,4914.1552734375,4914.1552734375,4808.246754613417,4892.973569672684,163744100
2023-08-18,4892.9736328125,4935.337040888799,4850.610224736201,4850.610224736201,104894600
2023-08-21,4935.3369140625,4977.700321050161,4914.15521056867,4914.15521056867,61845800
2023-08-22,5041.24560546875,5041.24560546875,4914.155380120798,4914.155380120798,93617200
2023-08-23,4956.51904296875,5041.245864216079,4956.51904296875,5041.245864216079,40844700
2023-08-24,5041.24560546875,5041.24560546875,4977.700492794774,4998.882197019432,42648300
2023-08-25,4998.88232421875,5020.064028982389,4935.337209927833,4998.88232421875,65093100
2023-08-28,5083.60888671875,5104.790590413411,4998.882071940104,5041.245479329427,63980400
2023-08-29,5041.24560546875,5104.790718142725,5041.24560546875,5083.609013918067,50839300
2023-08-30,5062.42724609375,5168.335765886506,5020.063838176648,5020.063838176648,65727400
2023-08-31,5104.79052734375,5147.153934209673,4998.8820101789415,5083.6088239107885,159062900
2023-09-01,5147.154296875,5189.517706725824,5125.972591949589,5147.154296875,50796000
2023-09-04,5168.3359375,5210.699346823771,5125.972528176229,5147.154232838115,56317700
2023-09-05,5168.3359375,5210.699346823771,5147.154232838115,5168.3359375,24893100
2023-09-06,5125.97265625,5189.517771823347,5125.97265625,5125.97265625,40547800
2023-09-07,4977.70068359375,5104.7909138131645,4935.337273520611,5083.609208776596,124351400
2023-09-08,4998.88232421875,5020.064028982389,4892.973800400556,4998.88232421875,81980400
2023-09-11,5020.06396484375,5020.06396484375,4935.337146871703,4998.882260350738,74510600
2023-09-12,4977.70068359375,5041.245798703458,4956.518978557181,5041.245798703458,54076800
2023-09-13,4956.51904296875,4956.51904296875,4892.973927033254,4935.337337656918,69884000
2023-09-14,4935.3369140625,4977.700321050161,4892.973507074839,4935.3369140625,59132600
2023-09-15,5020.06396484375,5062.4273738297725,4956.5188513647145,4998.882260350738,165106200
2023-09-18,4998.88232421875,5041.245733746027,4977.700619455111,4998.88232421875,53450400
2023-09-19,5083.60888671875,5147.153997802734,4977.700368245442,4998.882071940104,84608400
2023-09-20,5147.154296875,5189.517706725824,5125.972591949589,5168.336001800411,64864900
2023-09-21,5083.60888671875,5147.153997802734,5062.427183024089,5125.972294108073,60535000
2023-09-22,5083.60888671875,5125.972294108073,5062.427183024089,5083.60888671875,51069900
2023-09-25,5083.60888671875,5125.972294108073,5062.427183024089,5083.60888671875,40650900
2023-09-26,5020.06396484375,5083.609078322785,4956.5188513647145,5062.4273738297725,109786400
2023-09-27,5083.60888671875,5125.972294108073,4998.882071940104,5020.063775634765,75050600
2023-09-29,5104.79052734375,5125.9722307767115,5083.6088239107885,5125.9722307767115,71554100
2023-10-02,5125.97265625,5168.336066632231,5104.790951058884,5104.790951058884,33296500
2023-10-03,5147.154296875,5147.154296875,5083.609182098766,5083.609182098766,37093100
2023-10-04,5189.517578125,5189.517578125,5062.427351721939,5147.15416932398,69154000
2023-10-05,5189.517578125,5253.0626913265305,5168.33587372449,5210.69928252551,69566800
2023-10-06,5104.79052734375,5210.6990445085585,5104.79052734375,5210.6990445085585,25913600
2023-10-09,4998.88232421875,5125.972552800582,4998.88232421875,5104.790848036943,45321700
2023-10-10,5083.60888671875,5147.153997802734,4998.882071940104,4998.882071940104,42820800
2023-10-11,5125.97265625,5231.881182205579,5041.245835485537,5041.245835485537,72955000
2023-10-12,5147.154296875,5231.8811165766465,5125.972591949589,5147.154296875,91341800
2023-10-13,5147.154296875,5210.699411651235,5104.790887024177,5147.154296875,39914700
2023-10-16,5104.79052734375,5147.153934209673,5062.427120477827,5104.79052734375,53416400
2023-10-17,5083.60888671875,5104.790590413411,5020.063775634765,5083.60888671875,74702300
2023-10-18,4956.51904296875,5041.245864216079,4935.337337656918,5020.064158904247,80637400
2023-10-19,4850.6103515625,4914.155465338428,4829.428646970524,4892.973760746452,160277800
2023-10-20,4871.7919921875,4914.155400815217,4787.065174932065,4808.246879245924,82132000
2023-10-23,4808.2470703125,4850.6104806236235,4765.883660001377,4829.428775468062,73897500
2023-10-24,4871.7919921875,4914.155400815217,4808.246879245924,4829.428583559783,72469200
2023-10-25,4956.51904296875,4998.882453592415,4892.973927033254,4935.337337656918,90426500
2023-10-26,4829.4287109375,4956.5189401726975,4829.4287109375,4914.155530427632,86348700
2023-10-27,4829.4287109375,4892.973825555098,4829.4287109375,4871.792120682566,90177000
2023-10-30,4850.6103515625,4850.6103515625,4765.883533194597,4829.428646970524,81547000
2023-10-31,4808.2470703125,4956.519006401432,4787.065365156938,4914.155596090309,99449400
2023-11-01,4787.0654296875,4829.428840569691,4765.883724246405,4829.428840569691,74281200
2023-11-02,4998.88232421875,5020.064028982389,4850.610390873278,4871.792095636917,115678200
2023-11-03,4935.3369140625,5062.427135025483,4935.3369140625,5020.063728037822,53379500
2023-11-06,5020.06396484375,5020.06396484375,4956.5188513647145,4998.882260350738,58266100
2023-11-07,4977.70068359375,5062.427503740027,4914.155568484042,5041.245798703458,56161300
2023-11-08,4956.51904296875,4956.51904296875,4850.610516409589,4892.973927033254,63442400
2023-11-09,4977.70068359375,4998.882388630319,4914.155568484042,4935.337273520611,45026200
2023-11-10,4892.9736328125,4956.518744926948,4892.9736328125,4956.518744926948,59611500
2023-11-13,4935.3369140625,4956.51861755633,4914.15521056867,4956.51861755633,17444600
2023-11-14,4935.3369140625,4998.882024543992,4914.15521056867,4935.3369140625,50587800
2023-11-15,5020.06396484375,5062.4273738297725,4977.700555857727,4998.882260350738,74255700
2023-11-16,5020.06396484375,5020.06396484375,4935.337146871703,4956.5188513647145,36004500
2023-11-17,4998.88232421875,5041.245733746027,4956.518914691472,4977.700619455111,33963900
2023-11-20,4977.70068359375,5020.064093666888,4935.337273520611,4935.337273520611,20014600
2023-11-21,4977.70068359375,5020.064093666888,4935.337273520611,4956.518978557181,55094300
2023-11-22,4977.70068359375,4998.882388630319,4935.337273520611,4935.337273520611,21111100
2023-11-23,4998.88232421875,5041.245733746027,4998.88232421875,5041.245733746027,36725600
2023-11-24,4977.70068359375,5020.064093666888,4956.518978557181,5020.064093666888,27087900
2023-11-27,4998.88232421875,5020.064028982389,4977.700619455111,4998.88232421875,39719300
2023-11-28,4998.88232421875,5020.064028982389,4977.700619455111,4998.88232421875,58255800
2023-11-29,4956.51904296875,5020.064158904247,4935.337337656918,4956.51904296875,36796600
2023-11-30,4956.51904296875,5020.064158904247,4935.337337656918,4956.51904296875,117365000
2023-12-01,4998.88232421875,4998.88232421875,4935.337209927833,4956.518914691472,31365100
2023-12-04,5083.60888671875,5104.790590413411,4998.882071940104,5020.063775634765,66145100
2023-12-05,5062.42724609375,5083.608950052301,4977.700430259545,5083.608950052301,58668400
2023-12-06,4914.1552734375,5041.245496026401,4914.1552734375,5020.063792261584,88747200
2023-12-07,4871.7919921875,4935.337105129076,4850.610287873641,4914.155400815217,97966700
2023-12-08,4829.4287109375,4892.973825555098,4787.065301192434,4871.792120682566,98036700
2023-12-11,4892.9736328125,4914.155336850649,4787.0651126217535,4787.0651126217535,68655000
2023-12-12,4914.1552734375,4935.336977202317,4871.791865907867,4914.1552734375,55110500
2023-12-13,4850.6103515625,4892.973760746452,4829.428646970524,4871.792056154476,121450600
2023-12-14,5041.24560546875,5104.790718142725,4914.155380120798,4935.337084345457,171595800
2023-12-15,4998.88232421875,5083.609143273305,4998.88232421875,5041.245733746027,142382200
2023-12-18,5020.06396484375,5041.245669336761,4956.5188513647145,4956.5188513647145,101458600
2023-12-19,5062.42724609375,5062.42724609375,5020.063838176648,5041.245542135199,40763200
2023-12-20,5020.06396484375,5062.4273738297725,4998.882260350738,4998.882260350738,65361000
2023-12-21,5062.42724609375,5062.42724609375,5020.063838176648,5041.245542135199,50363900
2023-12-22,5062.42724609375,5062.42724609375,5020.063838176648,5041.245542135199,29975600
2023-12-27,5083.60888671875,5104.790590413411,5020.063775634765,5083.60888671875,43114900
2023-12-28,5189.517578125,5210.69928252551,5083.609056122449,5125.9724649234695,75118700
2023-12-29,5125.97265625,5189.517771823347,5083.609245867769,5189.517771823347,63097100
2024-01-02,5189.517578125,5189.517578125,5104.790760522959,5125.9724649234695,26235700
2024-01-03,5168.3359375,5210.699346823771,5125.972528176229,5168.3359375,30053900
2024-01-04,5380.15283203125,5422.516240157481,5168.335791400099,5189.517495463214,135344500
2024-01-05,5443.6982421875,5486.061652632539,5380.153126519942,5422.516536964981,114339400
2024-01-08,5422.5166015625,5591.970245361328,5401.3348960876465,5507.243423461914,151018300
2024-01-09,5401.33447265625,5464.879584099264,5380.152768841912,5443.697880284926,77953400
2024-01-10,5443.6982421875,5464.87994741002,5358.971421297422,5401.334831742462,50019800
2024-01-11,5464.8798828125,5507.243292756783,5422.5164728682175,5443.698177840359,32120200
2024-01-12,5570.78857421875,5655.515396640329,5528.425163007962,5570.78857421875,114039700
2024-01-15,5507.2431640625,5613.151686448317,5486.061459585337,5570.788277493991,83066800
2024-01-16,5528.4248046875,5613.151621617577,5507.243100454981,5528.4248046875,83516800
2024-01-17,5528.4248046875,5613.151621617577,5507.243100454981,5528.4248046875,80929000
2024-01-18,5528.4248046875,5549.606508920019,5486.061396222462,5528.4248046875,78209900
2024-01-19,5528.4248046875,5528.4248046875,5443.697987757424,5507.243100454981,74814000
2024-01-22,5507.2431640625,5549.6065730168275,5464.879755108173,5507.2431640625,96993100
2024-01-23,5507.2431640625,5549.6065730168275,5464.879755108173,5528.424868539664,77037800
2024-01-24,5422.5166015625,5486.061717987061,5380.153190612793,5464.880012512207,97290600
2024-01-25,5316.60791015625,5422.516434262949,5295.42620533491,5358.9713197989295,99094100
2024-01-26,5337.78955078125,5358.971255347843,5274.244437081474,5295.426141648066,77236800
2024-01-29,5486.0615234375,5486.0615234375,5316.607885647925,5380.152999819015,124753000
2024-01-30,5634.33349609375,5676.696905838816,5464.879857113487,5486.06156198602,123330900
2024-01-31,5634.33349609375,5676.696905838816,5634.33349609375,5634.33349609375,128185000
2024-02-01,5549.6064453125,5613.151557281727,5507.243037333015,5570.788149302242,168145800
2024-02-02,5655.51513671875,5655.51513671875,5591.970022823034,5613.15172745494,120116200
2024-02-05,5782.60546875,5888.513993818681,5655.515238667582,5676.696943681319,150535100
2024-02-06,5803.787109375,5867.3322237112225,5740.2419950387775,5782.605404596259,90146000
