Date,Close,High,Low,Open,Volume
,BBRI.JK,BBRI.JK,BBRI.JK,BBRI.JK,BBRI.JK
2022-10-17,3385.83154296875,3401.5795966569767,3354.3354355922966,3362.20946243641,145506000
2022-10-18,3377.957763671875,3417.327900777608,3370.0837362507286,3370.0837362507286,161444100
2022-10-19,3385.83154296875,3417.3276503452034,3370.0834892805233,3370.0834892805233,81682300
2022-10-20,3456.697998046875,3464.572025377278,3370.083697412443,3370.083697412443,149521700
2022-10-21,3488.19384765625,3511.815927888685,3433.075660447235,3433.075660447235,165052200
2022-10-24,3543.311767578125,3574.8078721788193,3488.1935845269095,3488.1935845269095,186997700
2022-10-25,3614.178955078125,3629.927011527267,3582.6828421798405,3590.5568704044117,233948800
2022-10-26,3566.93408203125,3629.9262954004553,3543.312002017798,3622.0522687293046,178298500
2022-10-27,3622.05224609375,3622.05224609375,3566.934059740149,3582.682112984035,131385300
2022-10-28,3645.674560546875,3645.674560546875,3590.556370646598,3622.052479161042,227256400
2022-10-31,3661.42236328125,3685.0444430443545,3645.6743101058464,3645.6743101058464,275184000
2022-11-01,3669.297119140625,3700.793231751274,3645.6750346826384,3692.919203598612,230590200
2022-11-02,3629.9267578125,3685.0449515319956,3598.4306471156456,3685.0449515319956,163816900
2022-11-03,3661.42236328125,3669.2963898689513,3614.17820375504,3645.6743101058464,174423000
2022-11-04,3661.42236328125,3669.2963898689513,3629.9262569304433,3661.42236328125,85292300
2022-11-07,3692.919189453125,3692.919189453125,3629.9269644731144,3661.42307696312,112070500
2022-11-08,3637.800537109375,3692.9187270655775,3629.9265099727745,3692.9187270655775,80916300
2022-11-09,3661.42236328125,3661.42236328125,3622.052230342742,3622.052230342742,126493900
2022-11-10,3566.93408203125,3606.3042153870033,3559.0600553600993,3590.556162044702,196277400
2022-11-11,3661.42236328125,3661.42236328125,3614.17820375504,3637.800283518145,153238500
2022-11-14,3606.304443359375,3653.5486063728163,3582.682361852654,3637.8005520350025,140187600
2022-11-15,3606.304443359375,3629.9265248660954,3590.556389021561,3606.304443359375,87986300
2022-11-16,3559.060791015625,3629.9270457039893,3535.438706119504,3614.178989106575,245789200
2022-11-17,3677.17041015625,3677.17041015625,3543.3119583946736,3559.0600115430943,214514600
2022-11-18,3629.9267578125,3685.0449515319956,3629.9267578125,3677.170923857782,105313200
2022-11-21,3614.178955078125,3645.675067976409,3590.5568704044117,3637.801039751838,82279300
2022-11-22,3614.178955078125,3677.1711808746936,3598.4308986289825,3598.4308986289825,154866000
2022-11-23,3677.17041015625,3677.17041015625,3645.6743038594086,3653.548330433619,147280600
2022-11-24,3716.541015625,3732.2890707759534,3677.1708777476165,3700.7929604740466,156735700
2022-11-25,3740.162841796875,3740.162841796875,3692.918679584704,3700.792706620066,177861100
2022-11-28,3795.281005859375,3803.155032842486,3724.4147630113785,3724.4147630113785,214611600
2022-11-29,3818.903076171875,3826.777103133054,3771.6589144048003,3795.2809952883376,184916300
2022-11-30,3921.265380859375,3921.265380859375,3779.5328972138554,3787.406924083051,560639800
2022-12-01,3889.76953125,3956.6987640751518,3858.2734216852223,3937.0136955971657,267382600
2022-12-02,3850.3994140625,3881.8955237889827,3826.7773317676383,3858.273441494121,199981400
2022-12-05,3850.3994140625,3881.8955237889827,3826.7773317676383,3866.1474689257416,88463000
2022-12-06,3826.77734375,3850.3994261188273,3779.533179012346,3826.7773437500005,151325300
2022-12-07,3748.037109375,3811.0293297006306,3732.2890542935925,3811.0293297006306,253330100
2022-12-08,3811.02978515625,3811.02978515625,3708.6674148937886,3748.0375573024276,154313900
2022-12-09,3779.533203125,3811.029313151042,3748.0370930989584,3803.1552856445314,203573100
2022-12-12,3818.903076171875,3818.903076171875,3748.036833521263,3779.5329413659792,139582400
2022-12-13,3913.3916015625,3921.265628929829,3811.0292457872233,3834.6513278892103,194233200
2022-12-14,3921.265380859375,3937.013434597766,3834.6510852982237,3937.013434597766,201275800
2022-12-15,3866.1474609375,3889.7695431835537,3842.525378691446,3858.2734335221485,170702300
2022-12-16,3921.265380859375,3921.265380859375,3795.2809509522463,3795.2809509522463,594601900
2022-12-19,3913.3916015625,3921.265628929829,3874.0214647258554,3913.3916015625,82959800
2022-12-20,3866.1474609375,3913.3916254296078,3850.399406106797,3881.8955157682026,78671600
2022-12-21,3850.3994140625,3889.7695512206037,3834.651359199259,3866.1474689257416,71277800
2022-12-22,3905.517822265625,3913.3918501330963,3858.2736550607992,3866.14768292827,87321400
2022-12-23,3842.525146484375,3889.769308121478,3842.5251464843745,3874.0212542424433,53350600
2022-12-26,3881.895751953125,3881.8957519531245,3850.3996403754118,3858.27366826984,43581100
2022-12-27,3834.651611328125,3897.6438349228374,3826.7775833787855,3881.8957790241593,74123800
2022-12-28,3795.281005859375,3842.5251677580395,3787.4069788762645,3834.651140774929,117912500
2022-12-29,3834.651611328125,3834.651611328125,3779.533415682751,3795.2814715814293,106690700
2022-12-30,3889.76953125,3897.643558641194,3834.6513395116394,3834.6513395116394,182091500
2023-01-02,3834.651611328125,3874.0217510748203,3795.2814715814293,3866.147723125481,100200100
2023-01-03,3818.903076171875,3858.2732109777708,3803.1550222495166,3803.1550222495166,95136500
2023-01-04,3755.910888671875,3818.9031048340867,3755.910888671875,3818.9031048340867,188071000
2023-01-05,3653.548828125,3748.0371598868537,3598.4306345972523,3740.1631322400326,292142000
2023-01-06,3637.800537109375,3653.548591382576,3582.6823471531725,3582.6823471531725,175932000
2023-01-09,3614.178955078125,3653.5490962009803,3582.6828421798405,3606.3049268535538,166164900
2023-01-10,3532.05615234375,3643.678694404275,3516.110074906532,3627.7326169670573,282510000
2023-01-11,3492.19140625,3532.056604951484,3476.2453267694063,3516.1105254708905,211610100
2023-01-12,3587.867431640625,3603.813509114583,3516.1100830078126,3571.921354166667,210887800
2023-01-13,3571.921630859375,3611.7868276323593,3524.083394731794,3595.8407489231654,134592100
2023-01-16,3603.814208984375,3611.787249269739,3524.0838061307386,3532.056846416102,172170900
2023-01-17,3635.7060546875,3651.6521338747257,3595.840856719435,3603.813896313048,150577400
2023-01-18,3667.59765625,3683.543733016304,3635.705502717391,3635.705502717391,178026000
2023-01-19,3675.57080078125,3691.516878008067,3651.651684941025,3659.6247235544333,117204100
2023-01-20,3707.462890625,3723.408967573925,3683.5437752016132,3691.5168136760753,116038300
2023-01-24,3683.5439453125,3731.3821783685066,3659.624828784497,3715.436100683171,81964700
2023-01-25,3635.7060546875,3683.5442922491775,3627.733015093887,3683.5442922491775,84009300
2023-01-26,3659.625244140625,3683.544363383374,3627.7330851502925,3635.7061248978757,113840400
2023-01-27,3699.490234375,3731.3823915678877,3667.598077182112,3667.598077182112,178282600
2023-01-30,3675.57080078125,3731.382071075109,3643.6786463276167,3707.462955234884,185972400
2023-01-31,3651.65185546875,3683.5440114117087,3643.6788164830105,3675.570972425969,280039200
2023-02-01,3731.382080078125,3739.3551187107705,3683.5438482822515,3691.516886914897,181849300
2023-02-02,3667.59765625,3731.381963315217,3667.5976562499995,3707.4628481657605,145413400
2023-02-03,3787.193359375,3811.1124753289473,3691.5168955592103,3707.462972861842,198479900
2023-02-06,3779.22021484375,3835.031483839333,3731.3819842761077,3811.1123685555117,141366300
2023-02-07,3787.193359375,3819.085513980263,3763.2742434210527,3779.220320723684,140923100
