Date,Close,High,Low,Open,Volume
,BBTN.JK,BBTN.JK,BBTN.JK,BBTN.JK,BBTN.JK
2022-10-17,1151.145751953125,1151.145751953125,1127.8117121078667,1143.3677386713723,9765386
2022-10-18,1147.2569580078125,1166.7019948172046,1139.4789432840557,1158.9239800934477,9620744
2022-10-19,1135.5897216796875,1151.145748192372,1131.7007150515165,1151.145748192372,9161268
2022-10-20,1193.9249267578125,1193.9249267578125,1127.8118082282692,1135.5898221729212,31780616
2022-10-21,1166.701904296875,1190.0359466577384,1166.701904296875,1190.0359466577384,11094512
2022-10-24,1193.9249267578125,1201.7029407024647,1174.4798918961822,1174.4798918961822,25300337
2022-10-25,1186.1468505859375,1209.4808911957516,1182.2578438176351,1201.702877659147,18715151
2022-10-26,1193.9249267578125,1197.8139337301386,1178.3688988685083,1193.9249267578125,13372194
2022-10-27,1205.5919189453125,1217.2589395842635,1193.9248983063615,1205.5919189453125,29322723
2022-10-28,1197.81396484375,1221.1480072838158,1193.9249577704056,1213.3699931371273,17598541
2022-10-31,1201.702880859375,1205.5918876380342,1193.9248673020568,1205.5918876380342,19675188
2022-11-01,1201.702880859375,1205.5918876380342,1190.0358605233978,1190.0358605233978,11070199
2022-11-02,1193.9249267578125,1201.7029407024647,1186.1469128131605,1201.7029407024647,14827052
2022-11-03,1186.1468505859375,1193.9248641225422,1178.3688370493328,1193.9248641225422,7314359
2022-11-04,1193.9249267578125,1193.9249267578125,1174.4798918961822,1186.1469128131605,8304562
2022-11-07,1193.9249267578125,1197.8139337301386,1186.1469128131605,1193.9249267578125,6428050
2022-11-08,1186.1468505859375,1201.702877659147,1186.1468505859375,1197.8138708908446,6737931
2022-11-09,1186.1468505859375,1193.9248641225422,1178.3688370493328,1186.1468505859375,6576181
2022-11-10,1186.1468505859375,1186.1468505859375,1174.4798302810304,1186.1468505859375,7495470
2022-11-11,1193.9249267578125,1197.8139337301386,1186.1469128131605,1193.9249267578125,13377485
2022-11-14,1193.9249267578125,1205.5919476747908,1186.1469128131605,1201.7029407024647,8994452
2022-11-15,1186.1468505859375,1193.9248641225422,1186.1468505859375,1193.9248641225422,4443027
2022-11-16,1178.368896484375,1193.9249243422055,1170.5908825554598,1186.1469104132902,7992655
